episode,environment_steps,learning_steps,epsilon,mean_loss,train_return,validation_return,validation_mdd,selection_value,best_episode
23,25139,24884,0.05,3.096169277386621e-05,84.82988183725001,0.08905623449999989,0.11067827298183264,0.08905623449999989,5
24,26232,25977,0.05,3.0829179657932105e-05,69.19186326175006,0.0022480420000010604,0.13981322550902275,0.0022480420000010604,5
25,27325,27070,0.05,3.7555971410677506e-05,70.75747384224996,-0.05335314700000049,0.18203278037265636,-0.05335314700000049,5
26,28418,28163,0.05,3.30504535639173e-05,79.63128263374996,-0.08172847350000034,0.17579406871109993,-0.08172847350000034,5
27,29511,29256,0.05,3.033985972488836e-05,66.52149479824998,-0.13710107750000022,0.20369267555127035,-0.13710107750000022,5
28,30604,30349,0.05,3.1673587703578525e-05,77.25425515474998,0.08303067499999961,0.07843187335306678,0.08303067499999961,5
29,31697,31442,0.05,3.185049835922822e-05,77.30759018349994,0.04553814849999971,0.11965717778352991,0.04553814849999971,5
30,32790,32535,0.05,3.4088551193882166e-05,89.91504611399998,0.024047938500000532,0.1254444718403438,0.024047938500000532,5
31,33883,33628,0.05,3.614735513564976e-05,81.92428635275002,-0.010759590000000596,0.14923382298336474,-0.010759590000000596,5
32,34976,34721,0.05,3.4807997820988556e-05,69.949699875,-0.009293475500000037,0.13640956463389242,-0.009293475500000037,5
33,36069,35814,0.05,3.1314806577337945e-05,63.33436542574994,0.11237475400000019,0.10622639009191537,0.11237475400000019,5
34,37162,36907,0.05,3.237748375095687e-05,77.88376978649995,0.10921137499999967,0.10464004232473512,0.10921137499999967,5
35,38255,38000,0.05,3.2807772748150265e-05,61.45321805725002,-0.0382082449999992,0.07920257999428504,-0.0382082449999992,5
36,39348,39093,0.05,4.032689088246884e-05,72.17122583900003,-0.06780673950000038,0.1286505125088636,-0.06780673950000038,5
37,40441,40186,0.05,3.365958747608826e-05,86.80554157274996,0.06429225299999985,0.0995544698844597,0.06429225299999985,5
38,41534,41279,0.05,3.4509923066914196e-05,78.60686627924999,-0.08180255700000039,0.1693263809931308,-0.08180255700000039,5
39,42627,42372,0.05,3.273197391822332e-05,74.68208870624998,-0.08343452499999959,0.12562287120233873,-0.08343452499999959,5
40,43720,43465,0.05,3.1520302557020036e-05,123.22026091424999,-0.15631816750000083,0.1728039068833812,-0.15631816750000083,5
41,44813,44558,0.05,3.6658637129865516e-05,108.29608917125006,-0.011907605500000695,0.1414500655862233,-0.011907605500000695,5
42,45906,45651,0.05,3.6627281217864655e-05,65.60165537825,0.005836151000000012,0.1336638940014403,0.005836151000000012,5
43,46999,46744,0.05,3.4925950389191636e-05,78.20245796774996,0.026140734999999582,0.09549304074939868,0.026140734999999582,5
44,48092,47837,0.05,3.3728706124014064e-05,70.85229100299999,-0.049116379500000584,0.12585788946106724,-0.049116379500000584,5
