episode,environment_steps,learning_steps,epsilon,mean_loss,train_return,validation_return,validation_mdd,selection_value,best_episode
23,25139,24884,0.05,1.9184244232603882e-05,157.2594366150001,-0.05142616150000001,0.20585736093360474,-0.05142616150000001,15
24,26232,25977,0.05,1.954443748978729e-05,114.17387121350006,0.1085706965000004,0.14288498715182163,0.1085706965000004,15
25,27325,27070,0.05,2.2739943164045586e-05,101.37571684750002,-0.08146767949999967,0.1952363108537244,-0.08146767949999967,15
26,28418,28163,0.05,2.0254133242796302e-05,142.01437048674998,0.06823820999999897,0.16861163989464611,0.06823820999999897,15
27,29511,29256,0.05,1.86075458074294e-05,143.75467714500002,-0.02610645200000139,0.14953169228012142,-0.02610645200000139,15
28,30604,30349,0.05,1.8564448513126013e-05,182.22955412750002,-0.026038611499999642,0.16206456402062974,-0.026038611499999642,15
29,31697,31442,0.05,1.8322890761678575e-05,136.79625462874995,-0.05986065049999989,0.19841199229282025,-0.05986065049999989,15
30,32790,32535,0.05,2.172842013840608e-05,159.92748484199996,0.12952401250000012,0.13951792087020431,0.12952401250000012,15
31,33883,33628,0.05,2.181114333010703e-05,127.61224609500005,0.015224804000000702,0.1488463014774143,0.015224804000000702,15
32,34976,34721,0.05,2.0273102379493823e-05,169.72060967375003,0.14097489800000074,0.08489596680722988,0.14097489800000074,15
33,36069,35814,0.05,1.935453191850344e-05,166.92371796574997,0.2968786065000002,0.09244536874432052,0.2968786065000002,33
34,37162,36907,0.05,2.0101015741573876e-05,154.49324316899998,0.0440881065000005,0.11682719994689161,0.0440881065000005,33
35,38255,38000,0.05,1.92013916295709e-05,146.72554227299997,0.06534910049999909,0.13705824920097653,0.06534910049999909,33
36,39348,39093,0.05,2.491533584531355e-05,116.15740700700002,0.2926263869999992,0.10505953761059483,0.2926263869999992,33
37,40441,40186,0.05,2.127301937548821e-05,153.79922401924998,0.06773364799999948,0.10348165125360886,0.06773364799999948,33
38,41534,41279,0.05,2.060934624907535e-05,151.348971505,0.1593421619999993,0.12241236966943436,0.1593421619999993,33
39,42627,42372,0.05,2.0625168950783116e-05,141.8452288455,0.16091244449999964,0.07022051396655715,0.16091244449999964,33
40,43720,43465,0.05,2.062796867191386e-05,199.5463644195001,0.12884219850000056,0.0813983927679397,0.12884219850000056,33
41,44813,44558,0.05,2.5185392212580752e-05,167.84737289200007,0.13339037950000088,0.1331383241084272,0.13339037950000088,33
42,45906,45651,0.05,2.1802742643748024e-05,144.39311102825002,0.0251040554999995,0.14213002169368982,0.0251040554999995,33
43,46999,46744,0.05,1.963442306616297e-05,175.25634852775016,0.11253399499999994,0.09953274054833772,0.11253399499999994,33
44,48092,47837,0.05,2.0655882114640357e-05,185.94347366274997,0.13280783150000097,0.10148059671852527,0.13280783150000097,33
45,49185,48930,0.05,1.9159460692117386e-05,162.68814248024998,0.13949995599999854,0.12048543061228167,0.13949995599999854,33
46,50278,50023,0.05,2.3168289339929636e-05,159.47092006699992,-0.003762710000000502,0.09602586199296048,-0.003762710000000502,33
47,51371,51116,0.05,2.3261859424229705e-05,139.42354013525,-0.024052578500000532,0.1052732657136124,-0.024052578500000532,33
48,52464,52209,0.05,2.0892388824792295e-05,178.21381893525,-0.0006215714999999733,0.1432831756032913,-0.0006215714999999733,33
49,53557,53302,0.05,2.0516583462394903e-05,178.621278256,0.20554108100000024,0.08171577265098118,0.20554108100000024,33
50,54650,54395,0.05,1.9893766444787388e-05,163.20533502724996,0.29465163549999995,0.07386851263579719,0.29465163549999995,33
51,55743,55488,0.05,2.0100695243504397e-05,155.56364902049998,0.10011955399999972,0.11853278215756302,0.10011955399999972,33
52,56836,56581,0.05,2.5884809900142538e-05,126.78810359499998,0.1663781894999996,0.08671265782834126,0.1663781894999996,33
53,57929,57674,0.05,2.195971421801286e-05,184.66360518299996,0.08671599949999975,0.11146490829845579,0.08671599949999975,33
54,59022,58767,0.05,2.0079924797214796e-05,159.02579726475008,0.14926696500000003,0.09216661527698855,0.14926696500000003,33
55,60115,59860,0.05,2.041791832855164e-05,163.91132385825,0.17173565399999924,0.11536100079744827,0.17173565399999924,33
56,61208,60953,0.05,1.8936207383399613e-05,188.69544098375005,0.13706909800000022,0.09202211537865357,0.13706909800000022,33
57,62301,62046,0.05,2.352918385788538e-05,148.49910515600004,0.08399114899999938,0.08180590365271323,0.08399114899999938,33
58,63394,63139,0.05,2.1816399830249786e-05,141.01193287375006,0.09314702700000055,0.11818420686256104,0.09314702700000055,33
59,64487,64232,0.05,2.0725199260200878e-05,137.88425255875003,0.13392047399999996,0.0916907818393361,0.13392047399999996,33
60,65580,65325,0.05,2.0032528102091497e-05,139.72323009925003,0.13194300600000064,0.1074272656504962,0.13194300600000064,33
61,66673,66418,0.05,2.0421699145561113e-05,142.64982042250006,0.08731847150000038,0.10569642168092852,0.08731847150000038,33
62,67766,67511,0.05,2.1151011411183252e-05,155.3780832425,0.10691425399999877,0.08440868860083472,0.10691425399999877,33
63,68859,68604,0.05,2.5090801028884935e-05,152.49830192250005,0.049038909999999936,0.12332957724944515,0.049038909999999936,33
64,69952,69697,0.05,2.2424219213032293e-05,162.81320963599998,0.08662385049999988,0.06742550141524217,0.08662385049999988,33
65,71045,70790,0.05,2.2620044825540283e-05,139.12253686800008,0.13016466949999983,0.1108347015336204,0.13016466949999983,33
66,72138,71883,0.05,2.1864049966826737e-05,171.75710250100002,0.029225193499999635,0.11512876220625812,0.029225193499999635,33
67,73231,72976,0.05,2.2602868136686265e-05,140.10092731074994,0.014532403000000027,0.14543074741853712,0.014532403000000027,33
68,74324,74069,0.05,2.7674544130567328e-05,160.85718943475,0.055089327000000576,0.11967220587023608,0.055089327000000576,33
69,75417,75162,0.05,2.285205486366166e-05,155.30448981824995,-0.08836242900000069,0.19158455477718705,-0.08836242900000069,33
70,76510,76255,0.05,2.117745855831367e-05,188.46179605999998,0.00029426650000008436,0.13380255773571048,0.00029426650000008436,33
71,77603,77348,0.05,2.13003879179296e-05,173.2632420605,0.015450117499999916,0.12993789930633093,0.015450117499999916,33
72,78696,78441,0.05,2.119421016979315e-05,185.0007477152499,-0.023550081500000708,0.14689636616688695,-0.023550081500000708,33
73,79789,79534,0.05,2.269987707745318e-05,160.20245875325,0.2367435420000008,0.1036340659276701,0.2367435420000008,33
74,80882,80627,0.05,2.501421775000044e-05,153.90164120024994,-0.06222972849999964,0.17941691664401127,-0.06222972849999964,33
75,81975,81720,0.05,2.0384220141195105e-05,150.38850045099994,0.05864876099999927,0.12316729319102748,0.05864876099999927,33
76,83068,82813,0.05,2.0410259489998143e-05,172.95634450999995,0.10908710199999949,0.11462056286113242,0.10908710199999949,33
77,84161,83906,0.05,2.1096388276708595e-05,197.44782989299995,0.10943865900000005,0.1353021743341022,0.10943865900000005,33
78,85254,84999,0.05,2.0554187145545236e-05,182.30222621675009,0.05335062450000039,0.13028591884048024,0.05335062450000039,33
79,86347,86092,0.05,2.6611865151896812e-05,178.31119781449996,0.1197479764999998,0.13424386115271514,0.1197479764999998,33
80,87440,87185,0.05,2.1791023829686964e-05,164.96047674425003,0.19240200999999924,0.11325426301752639,0.19240200999999924,33
81,88533,88278,0.05,2.1831837512811173e-05,161.400030825,0.10698529849999927,0.1137449890313218,0.10698529849999927,33
82,89626,89371,0.05,2.0995799497186677e-05,156.191931376,0.26036236649999966,0.08269891303399513,0.26036236649999966,33
83,90719,90464,0.05,2.0738076686469024e-05,173.7979649455001,0.16773799749999996,0.13202711816382584,0.16773799749999996,33
84,91812,91557,0.05,2.5964793001175353e-05,134.1735331087501,0.20836617150000003,0.10255594783527089,0.20836617150000003,33
85,92905,92650,0.05,2.3522150836249736e-05,178.85544683349997,0.1595138064999988,0.10830984370441543,0.1595138064999988,33
86,93998,93743,0.05,2.3053079117721046e-05,168.13376806825005,0.30014602549999925,0.10221588214574229,0.30014602549999925,86
87,95091,94836,0.05,2.058130473734606e-05,173.83642296325007,0.17602497849999965,0.10272044409059444,0.17602497849999965,86
88,96184,95929,0.05,2.0783634868112614e-05,157.12351003600003,0.1856166355000004,0.07781987334317686,0.1856166355000004,86
89,97277,97022,0.05,2.2808637930232896e-05,220.30858548974996,0.3158379954999999,0.08346163302584764,0.3158379954999999,89
90,98370,98115,0.05,2.4063504674909576e-05,149.29950658375,0.10818129200000026,0.11581540625210773,0.10818129200000026,89
91,99463,99208,0.05,2.10112719456615e-05,175.85949708524984,0.18533430800000006,0.06464965176787518,0.18533430800000006,89
92,100556,100301,0.05,1.9922515335575533e-05,179.98742749374995,0.12495395749999938,0.10621717244275086,0.12495395749999938,89
93,101649,101394,0.05,1.9938021862850117e-05,188.84640265500002,0.278491308,0.07356766491099864,0.278491308,89
94,102742,102487,0.05,2.046992634924539e-05,193.4910990725,0.1868594545000002,0.08611299466854605,0.1868594545000002,89
95,103835,103580,0.05,2.8606112962002762e-05,142.34358316925014,0.2165954084999997,0.10008829905432504,0.2165954084999997,89
96,104928,104673,0.05,2.228319035487478e-05,183.68015254425006,0.24856140700000062,0.0463350585941803,0.24856140700000062,89
97,106021,105766,0.05,2.0690035332576746e-05,156.62184803174998,0.16840698649999974,0.11521399806307653,0.16840698649999974,89
98,107114,106859,0.05,1.9313998778714065e-05,181.90077009624997,0.194753057,0.10919883294240185,0.194753057,89
99,108207,107952,0.05,1.9563876470782063e-05,220.6541336130001,0.15761841349999983,0.11035042144399976,0.15761841349999983,89
100,109300,109045,0.05,2.287956669582836e-05,152.687930278,0.08782914600000002,0.16705655142952647,0.08782914600000002,89
